,Descripción,Unidad,Precio,$,Tipo
2746,INTERRUPTOR TERMOMAGNETICO 2 POLO 40 A.,PZA,59.24,$,"BALDE
87.76
PINTURA LÁTEX PREMIUM ACRÍLICA SATINADA BLANCO 4 LITROS CPP"
2747,INTERRUPTOR TERMOMAGNETICO 2 POLO 60 A.,PZA,60.08,$,"BALDE
87.76
PINTURA LÁTEX PREMIUM ACRÍLICA SATINADA BLANCO 4 LITROS CPP"
2748,INTERRUPTOR TERMOMAGNETICO 3 POLO 30 A.,PZA,114.41,$,"BALDE
87.76
PINTURA LÁTEX PREMIUM ACRÍLICA SATINADA BLANCO 4 LITROS CPP"
2749,INTERRUPTOR TERMOMAGNETICO 3 POLO 50 A.,PZA,131.27,$,"BALDE
87.76
PINTURA LÁTEX PREMIUM ACRÍLICA SATINADA BLANCO 4 LITROS CPP"
2750,INTERRUPTOR TERMOMAGNETICO 3 POLO 60 A.,PZA,152.46,$,"BALDE
87.76
PINTURA LÁTEX PREMIUM ACRÍLICA SATINADA BLANCO 4 LITROS CPP"
2752,ENCHUFE 15A 125V L/T PVC LEVITON,PZA,23.98,$,ENCHUFES
2753,ENCHUFE 2 PATAS 15A 125V PVC LEVITON,PZA,16.02,$,ENCHUFES
2754,ENCHUFE IP44 16AMP 2P + T 250V 6H AZUL MENNEKES,PZA,15.68,$,ENCHUFES
2755,ENCHUFE IP44 16AMP 2P + T 415V 9H ROJO MENNEKES,PZA,19.41,$,ENCHUFES
2756,ENCHUFE IP44 32A 2P + T 250V AZUL 6H MENNEKES,PZA,28.73,$,ENCHUFES
2757,ENCHUFE IP44 32AMP 3P + T 250V 9H AZUL MENNEKES,PZA,34.66,$,ENCHUFES
2758,ENCHUFE IP44 32AMP 3P + T 415V 9H ROJO MENNEKES,PZA,31.27,$,ENCHUFES
2759,ENCHUFE PARA TOMA INDUSTRIAL 15AMP CODELCA,PZA,0.85,$,ENCHUFES
2760,ENCHUFE PLANO CON SALIDA DE CORDÓN A 90° 10A EPEM,PZA,1.02,$,ENCHUFES
2761,ENCHUFE PLANO CON TAPA PROTECTORA 10AMP EPEM,PZA,0.85,$,ENCHUFES
2762,ENCHUFE PLANO REVERSIBLE GRIS 15A BTICINO,PZA,13.98,$,ENCHUFES
2763,ENCHUFE POLARIZADO 2 PATAS BLANCO LEVITON,PZA,12.63,$,ENCHUFES
2764,ENCHUFE REDONDO 2P 10A BTICINO,PZA,7.54,$,ENCHUFES
2765,ENCHUFE REDONDO CON SALIDA DE CORDÓN 90° 10A EPEM,PZA,0.42,$,ENCHUFES
2766,ENCHUFE REDONDO CON TAPA PROTECTORA 10A EPEM,PZA,1.1,$,ENCHUFES
2767,ENCHUFE SCHUKO 16AMP 2P+T 250V MENNEKES,PZA,26.19,$,ENCHUFES
2776,PLACA 1M ALUMINIO MATIX BTICINO,PZA,16.53,$,PLACAS MODULARES
2777,PLACA 1M BLANCO CLASIC SCHNEIDER-ELECTRIC,PZA,4.15,$,PLACAS MODULARES
2778,PLACA 1M BLANCO MATIX BTICINO,PZA,14.83,$,PLACAS MODULARES
2779,PLACA 1M CHAMPAGNE MATIX BTICINO,PZA,16.53,$,PLACAS MODULARES
2780,PLACA 1M MARFIL MATIX BTICINO,PZA,14.83,$,PLACAS MODULARES
2781,PLACA 1M TITANIO MATIX BTICINO,PZA,15.68,$,PLACAS MODULARES
2782,PLACA 2M ALUMINIO MATIX BTICINO,PZA,16.53,$,PLACAS MODULARES
2783,PLACA 2M BLANCO CLASIC SCHNEIDER-ELECTRIC,PZA,4.15,$,PLACAS MODULARES
2784,PLACA 2M BLANCO MATIX BTICINO,PZA,14.83,$,PLACAS MODULARES
2785,PLACA 2M CHAMPAGNE MATIX BTICINO,PZA,16.53,$,PLACAS MODULARES
2786,PLACA 2M MARFIL MATIX BTICINO,PZA,14.83,$,PLACAS MODULARES
2787,PLACA 2M TITANIO MATIX BTICINO,PZA,15.68,$,PLACAS MODULARES
2788,PLACA 3M ACERO MATIX BTICINO,PZA,14.83,$,PLACAS MODULARES
2789,PLACA 3M ALUMINIO MATIX BTICINO,PZA,16.53,$,PLACAS MODULARES
2790,PLACA 3M BLANCO CLASIC SCHNEIDER-ELECTRIC,PZA,6.69,$,PLACAS MODULARES
2791,PLACA 3M BLANCO MATIX BTICINO,PZA,14.83,$,PLACAS MODULARES
2792,PLACA 3M CHAMPAGNE MATIX,PZA,16.53,$,PLACAS MODULARES
2793,PLACA 3M MARFIL MATIX BTICINO,PZA,14.83,$,PLACAS MODULARES
2794,PLACA 3M ROJO CORAL MATIX BTICINO,PZA,12.71,$,PLACAS MODULARES
2795,PLACA 3M TECNOP BLANCO MURANO SCHNEIDER-ELECTRIC,PZA,20.25,$,PLACAS MODULARES
2796,PLACA CIEGA ALUMINIO MATIX BTICINO,PZA,16.53,$,PLACAS MODULARES
2797,PLACA CIEGA BLANCO MATIX,PZA,14.83,$,PLACAS MODULARES
2798,PLACA CIEGA CHAMPAGNE MATIX BTICINO,PZA,16.53,$,PLACAS MODULARES
2799,PLACA CIEGA MARFIL MATIX BTICINO,PZA,14.83,$,PLACAS MODULARES
2804,"MOTOBOMBA A GASOLINA 9HP 4"" HY100 HYUNDAI",UND,2092.37,$,MOTOBOMBAS
2805,"MOTOBOMBA A GASOLINA 7HP 2"" HYDP50 HYUNDAI",UND,872.03,$,MOTOBOMBAS
2806,"MOTOBOMBA DIESEL HY80 6HP 3"" HYUNDAI",UND,1880.51,$,MOTOBOMBAS
2807,"MOTOBOMBA A GASOLINA DP80 7HP 3"" HYUNDAI",UND,1109.32,$,MOTOBOMBAS
2808,"MOTOBOMBA A GASOLINA 5HP 2"" B&S",UND,1541.53,$,MOTOBOMBAS
2809,"MOTOBOMBA A GASOLINA 6.5HP 3"" B&S",UND,1456.78,$,MOTOBOMBAS
2817,PIEDRA GRANITICA 40X40,M2,85.0,$,PIEDRAS GRANITICAS
2818,PIEDRA GRANITICA 30X30,M2,85.0,$,PIEDRAS GRANITICAS
2819,PIEDRA GRANITICA 20X20,M2,85.0,$,PIEDRAS GRANITICAS
2820,PIEDRA GRANITICA 15X15,M2,85.0,$,PIEDRAS GRANITICAS
2821,PIEDRA GRANITICA 10X10,M2,80.0,$,PIEDRAS GRANITICAS
2822,PIEDRA GRANITICA IRREGULARES,M2,35.0,$,PIEDRAS GRANITICAS
2823,FACHALETA H=5CM POR LARGOS VARIABLES,M2,80.0,$,PIEDRAS GRANITICAS
2824,FACHALETA H=2.5CM POR LARGOS VARIABLES,M2,140.0,$,PIEDRAS GRANITICAS
2825,LADRILLO ROCOCHO 20X7X2CM,M2,85.0,$,PIEDRAS GRANITICAS
2826,CANTO RODADO NEGRO DE 30 KG,BLS,25.0,$,PIEDRAS GRANITICAS
2827,CANTO RODADO BLANCO DE 30 KG,BLS,30.0,$,PIEDRAS GRANITICAS
2829,PINTURA LÁTEX PREMIUM BLANCO 4 LITROS AMERICAN COLORS,BALDE,61.95,$,Lista de precios no incluye flete
2830,PINTURA LÁTEX PREMIUM ROJO 4 LITROS AMERICAN COLORS,BALDE,57.63,$,Lista de precios no incluye flete
2831,"PINTURA LÁTEX PREMIUM SATINADA BLANCO 4 LITROS AMERICAN-
COLORS",BALDE,61.95,$,Lista de precios no incluye flete
2832,"PINTURA LÁTEX PREMIUM SATINADA BLANCO HUMO 4 LITROS 
AMERICAN COLORS",BALDE,61.95,$,Lista de precios no incluye flete
2833,"PINTURA LÁTEX PREMIUM SATINADA BLANCO PERLA 4 LITROS 
AMERICAN-COLORS",BALDE,61.95,$,Lista de precios no incluye flete
2834,"PINTURA LÁTEX PREMIUM SATINADA FUCSIA REAL 4 LITROS 
AMERICAN COLORS",BALDE,61.95,$,Lista de precios no incluye flete
2835,"PINTURA LÁTEX PREMIUM SATINADA GRIS CLÁSICO 4 LITROS 
AMERICAN COLORS",BALDE,61.95,$,Lista de precios no incluye flete
2836,"PINTURA LÁTEX PREMIUM SATINADA MARFIL 4 LITROS AMERICAN 
COLORS",BALDE,33.9,$,Lista de precios no incluye flete
2837,"PINTURA LÁTEX PREMIUM SATINADA ROJO 4 LITROS AMERICAN 
COLORS",BALDE,61.95,$,Lista de precios no incluye flete
2838,"PINTURA LATEX SUPERMATE ANTIBACTERIAL BLANCO ARENA 4 
LITROS CPP",BALDE,51.19,$,Lista de precios no incluye flete
2839,"PINTURA LATEX SUPERMATE ANTIBACTERIAL BLANCO DECORATIVO 4 
LITROS CPP",BALDE,51.19,$,Lista de precios no incluye flete
2840,"PINTURA LATEX SUPERMATE ANTIBACTERIAL BLANCO HUMO 4 LITROS 
CPP",BALDE,51.19,$,Lista de precios no incluye flete
2841,"PINTURA LATEX SUPERMATE ANTIBACTERIAL BLANCO OSTRA 4 
LITROS CPP",BALDE,51.19,$,Lista de precios no incluye flete
2842,"PINTURA LATEX SUPERMATE ANTIBACTERIAL CAPUCHINO 4 LITROS 
CPP",BALDE,51.19,$,Lista de precios no incluye flete
2843,"PINTURA LATEX SUPERMATE ANTIBACTERIAL CHAMPAGNE 4 LITROS 
CPP",BALDE,51.19,$,Lista de precios no incluye flete
2844,PINTURA LATEX SUPERMATE ANTIBACTERIAL CORAL 4 LITROS CPP,BALDE,51.19,$,Lista de precios no incluye flete
2845,"PINTURA LATEX SUPERMATE ANTIBACTERIAL GRIS ORIENTE 4 LITROS 
CPP",BALDE,51.19,$,Lista de precios no incluye flete
2846,"PINTURA LATEX SUPERMATE ANTIBACTERIAL MANDARINA 4 LITROS 
CPP",BALDE,51.19,$,Lista de precios no incluye flete
2847,PINTURA LATEX SUPERMATE ANTIBACTERIAL MARFIL 4 LITROS CPP,BALDE,51.19,$,Lista de precios no incluye flete
2848,PINTURA LATEX SUPERMATE ANTIBACTERIAL PERLA 4 LITROS CPP,BALDE,51.19,$,Lista de precios no incluye flete
2849,PINTURA LATEX SUPERMATE ANTIBACTERIAL TABACO 4 LITROS CPP,BALDE,51.19,$,Lista de precios no incluye flete
2850,PINTURA LÁTEX TEKNOCOLOR ATLANTIS 4 LITROS TEKNO,BALDE,51.19,$,Lista de precios no incluye flete
2851,PINTURA LÁTEX TEKNOCOLOR BLANCO 4 LITROS TEKNO,BALDE,51.19,$,Lista de precios no incluye flete
2852,PINTURA LÁTEX TEKNOCOLOR BLANCO INVIERNO 4 LITROS TEKNO,BALDE,51.19,$,Lista de precios no incluye flete
2853,PINTURA LÁTEX TEKNOCOLOR GRIS POLAR 4 LITROS TEKNO,BALDE,51.19,$,Lista de precios no incluye flete
2854,PINTURA LÁTEX TEKNOCOLOR MARFIL CONGO 4 LITROS TEKNO,BALDE,50.42,$,Lista de precios no incluye flete
2856,ACONDICIONADOR DE METALES 1 LITRO MAX,UND,12.29,$,ANTICORROSIVOS
2857,TRANSFORMADOR DE ÓXIDO 1 LITRO CHEMA,UND,44.49,$,ANTICORROSIVOS
2858,ACONDICIONADOR DE METALES 3.5 LITRO MAX,UND,37.2,$,ANTICORROSIVOS
2859,ANTICORROSIVO GRIS 1/4 GALÓN VENCEDOR,BALDE,18.39,$,ANTICORROSIVOS
2860,ANTICORROSIVO BLANCO 1/4 GALÓN VENCEDOR,BALDE,18.39,$,ANTICORROSIVOS
2861,BASE ZINCROMATO AUTOMOTRIZ 1/4 GALÓN CHEMISA,BALDE,25.34,$,ANTICORROSIVOS
2862,BASE ZINCROMATO INDUSTRIAL 1/4 GALÓN CHEMISA,BALDE,18.56,$,ANTICORROSIVOS
2863,BASE ZINCROMATO ZENACRYL VERDE 1/4 GALÓN CPP,BALDE,14.41,$,ANTICORROSIVOS
2864,ANTICORROSIVO BLANCO 1 GALÓN VENCEDOR,BALDE,52.54,$,ANTICORROSIVOS
2865,ANTICORROSIVO GRIS 1 GALÓN VENCEDOR,BALDE,52.54,$,ANTICORROSIVOS
2866,ANTICORROSIVO NEGRO 1 GALÓN VENCEDOR,BALDE,52.54,$,ANTICORROSIVOS
2867,ANTICORROSIVO ROJO ÓXIDO 1 GALÓN VENCEDOR,BALDE,44.92,$,ANTICORROSIVOS
2868,ANTICORROSIVO VERDE 1 GALÓN VENCEDOR,BALDE,44.92,$,ANTICORROSIVOS
2869,BASE AL ACEITE GRIS 1 GALÓN CHEMISA,BALDE,75.85,$,ANTICORROSIVOS
2870,BASE ZINCROMATO AUTOMOTRIZ 1 GALÓN CHEMISA,BALDE,74.15,$,ANTICORROSIVOS
2871,BASE ZINCROMATO INDUSTRIAL 1 GALÓN CHEMISA,BALDE,58.39,$,ANTICORROSIVOS
2872,TRANSFORMADOR DE ÓXIDO 1 GALÓN CHEMA,UND,118.64,$,ANTICORROSIVOS
2875,COMPRESORA HYAC24D 2HP 24LT HYUNDAI,UND,541.53,$,COMPRESORAS
2876,COMPRESORA HYAC50D 2HP 50LT HYUNDAI,UND,922.88,$,COMPRESORAS
2877,COMPRESORA HYAC100C 2HP 100LT HYUNDAI,UND,2100.85,$,COMPRESORAS
2878,COMPRESORA HYHM24D 2HP 24LT ACOPLE DIRECT HYUNDAI,UND,838.14,$,COMPRESORAS
2879,COMPRESORA HYHM50D 2HP 50LT ACOPLE DIRECT HYUNDAI,UND,778.81,$,COMPRESORAS
2880,COMPRESORA HYHM100C 2HP 100LT ACOPLE DIRECT HYUNDAI,UND,2711.02,$,COMPRESORAS
2881,COMPRESORA HYHM100D 2HP 100LT ACOPLE DIRECT HYUNDAI,UND,1939.83,$,COMPRESORAS
2882,COMPRESORA HYHM200 3HP 200LT ACOPLE DIRECT HYUNDAI,UND,3905.93,$,COMPRESORAS
2883,COMPRESORA HYHM300 3HP 300LT ACOPLE DIRECT HYUNDAI,UND,6109.32,$,COMPRESORAS
2884,"COMPRESORA DE TORNILLO 270L 10HP HYV91PO90FHY080 
HYUNDAI",UND,30041.53,$,COMPRESORAS
2885,"COMPRESORA DE TORNILLO 500L 15HP HYV83NM90FHY780 
HYUNDAI",UND,36795.76,$,COMPRESORAS
2886,"COMPRESORA DE TORNILLO 500L 20HP HYV83NY90FHY780 
HYUNDAI",UND,41931.36,$,COMPRESORAS
2887,"COMPRESORA DE TORNILLO 270L 5HP HYV91PD90FHY080 
HYUNDAI",UND,28329.66,$,COMPRESORAS
2889,NISSUM L,UND,1398.31,$,CHIMENEAS ELÉCTRICAS
2890,SP16,UND,1169.49,$,CHIMENEAS ELÉCTRICAS
2891,SYNERGY,UND,1084.75,$,CHIMENEAS ELÉCTRICAS
2892,OPTIMYST BASKET,UND,983.05,$,CHIMENEAS ELÉCTRICAS
2893,OPTIMYST CASSETTE 600,UND,932.2,$,CHIMENEAS ELÉCTRICAS
2894,OPTIMYST CASSETTE 400,UND,889.83,$,CHIMENEAS ELÉCTRICAS
2896,ASPECT PREMIUM ST XL,UND,5508.47,$,CHIMENEAS A GAS
2897,ASPECT PREMIUM RD XL,UND,5508.47,$,CHIMENEAS A GAS
2898,ASPECT PREMIUM ST L,UND,5042.37,$,CHIMENEAS A GAS
2899,ASPECT PREMIUM RD L,UND,5042.37,$,CHIMENEAS A GAS
2900,DUET SMART XL,UND,5042.37,$,CHIMENEAS A GAS
2901,TRIPLE PREMIUM XL,UND,5042.37,$,CHIMENEAS A GAS
2902,RELAXED PREMIUM XL,UND,4644.07,$,CHIMENEAS A GAS
2903,TRIPLE SMART L,UND,4135.59,$,CHIMENEAS A GAS
2904,RELAXED PREMIUM M,UND,4084.75,$,CHIMENEAS A GAS
2905,DUET SMART L,UND,4067.8,$,CHIMENEAS A GAS
2906,TRIPLE SMART M,UND,3728.81,$,CHIMENEAS A GAS
2907,SKIVE,UND,3728.81,$,CHIMENEAS A GAS
2908,RELAXED PREMIUM SMART L,UND,3627.12,$,CHIMENEAS A GAS
2909,DUET SMART M,UND,3627.12,$,CHIMENEAS A GAS
2910,ODENSE,UND,3305.08,$,CHIMENEAS A GAS
2911,JELLING,UND,3118.64,$,CHIMENEAS A GAS
2912,FYN 600,UND,2822.03,$,CHIMENEAS A GAS
2913,FARUM,UND,2720.34,$,CHIMENEAS A GAS
2914,THE TUBE,UND,2627.12,$,CHIMENEAS A GAS
2915,FOCUS 180,UND,2533.9,$,CHIMENEAS A GAS
2916,FYN 450,UND,2415.25,$,CHIMENEAS A GAS
2917,FOCUS 130,UND,2262.71,$,CHIMENEAS A GAS
2918,FOCUS 80,UND,2025.42,$,CHIMENEAS A GAS
2919,THE BUZZ,UND,1923.73,$,CHIMENEAS A GAS
2920,FOCUS 60,UND,1872.88,$,CHIMENEAS A GAS
2921,FOCUS 40,UND,1745.76,$,CHIMENEAS A GAS
2923,STILKAMIN XL,UND,4813.56,$,CHIMENEAS A LEÑA
2924,STILKAMIN L,UND,4491.53,$,CHIMENEAS A LEÑA
2925,STILKAMIN S,UND,3644.07,$,CHIMENEAS A LEÑA
2926,SERE 100,UND,2872.88,$,CHIMENEAS A LEÑA
2927,GLANCE FREE STANDING,UND,2796.61,$,CHIMENEAS A LEÑA
2928,GLANCE WALL MOUNTED,UND,2796.61,$,CHIMENEAS A LEÑA
2929,E30L,UND,2627.12,$,CHIMENEAS A LEÑA
2930,SERE 70,UND,2279.66,$,CHIMENEAS A LEÑA
2931,E30S,UND,2271.19,$,CHIMENEAS A LEÑA
2932,H03/80,UND,2118.64,$,CHIMENEAS A LEÑA
2933,E20NS,UND,1805.08,$,CHIMENEAS A LEÑA
2934,HGB70,UND,1601.69,$,CHIMENEAS A LEÑA
2937,CEMENTO REFRACTARIO 1000 BBQ BOLSA 5KG SCHEMIN,BLS,16.86,$,CEMENTOS
2938,CEMENTO REFRACTARIO YELLOW 5KG,BLS,21.95,$,CEMENTOS
2939,CEMENTO EXTRAFORTE 42.5 KG PACASMAYO,BLS,19.97,$,CEMENTOS
2940,CEMENTO USO ESTRUCTURAL 42.5 KG QUISQUEYA,BLS,23.31,$,CEMENTOS
2941,CEMENTO TIPO I PM QUISQUEYA,BLS,17.71,$,CEMENTOS
2942,CEMENTO TIPO I P 42.5 KG YURA,BLS,16.86,$,CEMENTOS
2943,CEMENTO TIPO I HUASCARÁN 20 KG COMACSA,BLS,24.24,$,CEMENTOS
2944,CEMENTO ANTISALITRE MS 42.5 KG PACASMAYO,BLS,25.85,$,CEMENTOS
2945,CEMENTO MOCHICA ROJO 42.5 KG PACASMAYO,BLS,19.9,$,CEMENTOS
2946,CEMENTO MOCHICA ANTISALITRE 42.5 KG PACAMAYO,BLS,26.03,$,CEMENTOS
2947,CEMENTO PORTLAND TIPO I (BLS.:42.5 KG) EL SOL,BLS,24.58,$,CEMENTOS
2948,CEMENTO PORTLAND TIPO I (BLS.:42.5 KG) ANDINO,BLS,20.0,$,CEMENTOS
2949,CEMENTO 42.5 KG FRONTERA,BLS,14.41,$,CEMENTOS
2950,CEMENTO USO ZONA COSTERA 42.5 KG QUISQUEYA,BLS,14.77,$,CEMENTOS
2951,CEMENTO TIPO I 42.5 KG PACASMAYO,BLS,20.34,$,CEMENTOS
2952,CEMENTO TIPO I NACIONAL,BLS,17.12,$,CEMENTOS
2953,CEMENTO ANDINO TIPO HS,BLS,26.02,$,CEMENTOS
2954,CEMENTO PÓRTLAND TIPO GU APU,BLS,22.71,$,CEMENTOS
2963,ARENA FINA M3 TOPEX,M3,49.15,$,AGREGADOS
2964,ARENA FINA  40 KG TOPEX,BLS,5.85,$,AGREGADOS
2965,ARENA FINA 40 KG TRANS. LUK,BLS,5.85,$,AGREGADOS
2966,ARENA FINA X 2KG MARTELL,BLS,2.71,$,AGREGADOS
2967,ARENA GRUESA  1 M3 TOPEX,M3,53.39,$,AGREGADOS
2968,ARENA GRUESA  40 KG TOPEX,BLS,5.85,$,AGREGADOS
2969,ARENA GRUESA 40 KG TRANS. LUK,BLS,5.85,$,AGREGADOS
2970,ARENA GRUESA X 2KG MARTELL,BLS,3.81,$,AGREGADOS
2971,"PIEDRA CHANCADA 1/2""  1 M3 TOPEX",M3,67.8,$,AGREGADOS
2972,"PIEDRA CHANCADA 1/2"" 40 KG TOPEX",BLS,5.85,$,AGREGADOS
2979,TALCO BLANCO BOLSA 1 KG TOPEX,KG,4.92,$,COMPLEMENTOS
2980,TIZA BLANCA BOLSA 1 KG TOPEX,KG,4.24,$,COMPLEMENTOS
2981,YESO 2 KG P.E,BLS,9.32,$,COMPLEMENTOS
2982,YESO BOLSA 1 KG TOPEX,BLS,4.66,$,COMPLEMENTOS
2983,YESO CERAMICO 18 KG TOPEX,BLS,14.83,$,COMPLEMENTOS
2984,YESO CERAMICO BOLSA 1 KG TOPEX,BLS,3.47,$,COMPLEMENTOS
2985,CAL BOLSA 1 KG TOPEX,BLS,5.04,$,COMPLEMENTOS
2986,CAL OBRA 20 KG TOPEX,BLS,14.32,$,COMPLEMENTOS
2987,CAL DE OBRA X 20 KG MARTELL,BLS,14.32,$,COMPLEMENTOS
2989,LADRILLO HUECO TECHO 15 ITAL,PZA,2.63,$,LADRILLOS
2990,LADRILLO KING KONG 18 HUECOS  PIRAMIDE,PZA,0.75,$,LADRILLOS
2991,LADRILLO KING KONG 18 HUECOS ITAL,PZA,0.83,$,LADRILLOS
2992,LADRILLO PANDERETA ACANALADO ITAL,PZA,0.47,$,LADRILLOS
2993,LADRILLO PANDERETA ACANALADO PIRAMIDE,PZA,0.64,$,LADRILLOS
2994,LADRILLO PANDERETA LISO PIRAMIDE,PZA,0.75,$,LADRILLOS
2995,LADRILLO PASTELERO PIRAMIDE 24 X 24 X 3 CM,PZA,1.69,$,LADRILLOS
2996,"LADRILLO REFRACTORIO 1 1/4"" SCHEMIN",PZA,7.2,$,LADRILLOS
2997,"LADRILLO REFRACTORIO 1"" SCHEMIN",PZA,6.36,$,LADRILLOS
2998,"LADRILLO REFRACTORIO 3/4"" SCHEMIN",PZA,5.51,$,LADRILLOS
2999,LADRILLO TECHO 12 ITAL,PZA,1.67,$,LADRILLOS
3000,LADRILLO TECHO 12 PIRAMIDE,PZA,2.25,$,LADRILLOS
3001,LADRILLO TECHO 15X30X30 PIRAMIDE,PZA,2.63,$,LADRILLOS
3002,LADRILLO TECHO 8 PIRAMIDE,PZA,2.29,$,LADRILLOS
3003,LADRILLO KK 18H HERCULES,MLL,0.75,$,LADRILLOS
3004,LADRILLO ARCILLA PANDERETA 10X12X24CM,MLL,0.75,$,LADRILLOS
3014,CODO 60º CIRCULAR MATUSITA TIGRE,PZA,10.93,$,"PZA
49.92
CANALETA DN 125MMX3MT MATUSITA TIGRE"
3015,CODO 90º CIRCULAR MATUSITA TIGRE,PZA,1.61,$,"PZA
49.92
CANALETA DN 125MMX3MT MATUSITA TIGRE"
3016,CONDUCTOR CIRCULAR 125 MM X 3 MT MATUSITA TIGRE,PZA,76.27,$,"PZA
49.92
CANALETA DN 125MMX3MT MATUSITA TIGRE"
3017,EMBUDO MATUSITA TIGRE,PZA,25.34,$,"PZA
49.92
CANALETA DN 125MMX3MT MATUSITA TIGRE"
3018,RAMAL 60º CIRCULAR MATUSITA TIGRE,PZA,11.78,$,"PZA
49.92
CANALETA DN 125MMX3MT MATUSITA TIGRE"
3019,REJILLA MATUSITA TIGRE,PZA,5.0,$,"PZA
49.92
CANALETA DN 125MMX3MT MATUSITA TIGRE"
3020,SOPORTE DOBLADO MATUSITA TIGRE,PZA,16.86,$,"PZA
49.92
CANALETA DN 125MMX3MT MATUSITA TIGRE"
3021,SOPORTE METALICO MATUSITA TIGRE,PZA,67.71,$,"PZA
49.92
CANALETA DN 125MMX3MT MATUSITA TIGRE"
3022,SOPORTE PVC MATUSITA TIGRE,PZA,6.69,$,"PZA
49.92
CANALETA DN 125MMX3MT MATUSITA TIGRE"
3023,TAPA DERECHA MATUSITA TIGRE,PZA,7.54,$,"PZA
49.92
CANALETA DN 125MMX3MT MATUSITA TIGRE"
3024,TAPA IZQUIERDA MATUSITA TIGRE,PZA,7.54,$,"PZA
49.92
CANALETA DN 125MMX3MT MATUSITA TIGRE"
3025,UNION CANALETA MATUSITA TIGRE,PZA,6.69,$,"PZA
49.92
CANALETA DN 125MMX3MT MATUSITA TIGRE"
3026,VARILLA METALICA MATUSITA TIGRE,PZA,32.12,$,"PZA
49.92
CANALETA DN 125MMX3MT MATUSITA TIGRE"
3027,CONECTOR HCP BASE CLEAR 5.90 M POLYARQ,PZA,93.14,$,"PZA
49.92
CANALETA DN 125MMX3MT MATUSITA TIGRE"
3028,CONECTOR HCP TAPA CLEAR 5.90 M POLYARQ,PZA,93.14,$,"PZA
49.92
CANALETA DN 125MMX3MT MATUSITA TIGRE"
3029,ANGULO PLANO BLANCO 22 X 10 MM SCHNEIDER ELECTRIC,PZA,2.46,$,"PZA
49.92
CANALETA DN 125MMX3MT MATUSITA TIGRE"
3030,ANGULO EXTERNO BLANCO 22 X 10 MM SCHNEIDER ELECTRIC,PZA,3.31,$,"PZA
49.92
CANALETA DN 125MMX3MT MATUSITA TIGRE"
3031,ANGULO INTERNO BLANCO 22 X 10 MM SCHNEIDER ELECTRIC,PZA,2.46,$,"PZA
49.92
CANALETA DN 125MMX3MT MATUSITA TIGRE"
3032,SELLO DE GOMA CANALETA MATUSITA TIGRE,PZA,1.86,$,"PZA
49.92
CANALETA DN 125MMX3MT MATUSITA TIGRE"
3034,"TECHO TRAPEZOIDAL PV4 TUPEMESA 1.05 M X 3.60M 0.30MM 
TUPEMESA",PZA,125.9,$,CALAMINAS
3035,CALAMINA GALVANIZADA 0.30 MM X 0.83 M X 3.6 M  SIDERPERU,PZA,24.49,$,CALAMINAS
3036,CALAMINA DE METAL 0.22MM X 0.8MM X 3.6M PRODAC,PZA,24.49,$,CALAMINAS
3037,CALAMINA METÁLICA 0.22MM X 0.8MM X 3.6M ACEROS AREQUIPA,PZA,24.49,$,CALAMINAS
3038,CALAMINA METÁLICA  0.20 MM X 0.8 M X 3.6 M ACEROS AREQUIPA,PZA,30.51,$,CALAMINAS
3039,CALAMINA METÁLICA 0.14 MM X 0.8 M X 3.6 M ACEROS AREQUIPA,PZA,17.37,$,CALAMINAS
3041,TECHO ONDA 177 BLANCO 3.05 X 1.10 M X 1 MM FIBRAFORTE,PZA,118.56,$,TECHO DE POLIPROPILENO
3042,TECHO ONDA 177 ARENA 3.05 X 1.10 M X 1 MM FIBRAFORTE,PZA,16.02,$,TECHO DE POLIPROPILENO
3043,PLANCHA ONDULADA TAMICORP 1.6 MM 1.10 M X 3.05M ROJO P.E,PZA,56.69,$,TECHO DE POLIPROPILENO
3044,"TECHO DE POLIPROPILENO FLEXIFORTE ROJO 1.2MM-1.1X3.05M 
FIBRAFORTE",PZA,36.86,$,TECHO DE POLIPROPILENO
3045,TECHO DE POLIPROPILENO ROJO 1.10X3.00 M CARPITECHO,PZA,44.92,$,TECHO DE POLIPROPILENO
3046,"TECHO DE POLIPROPILENO TEJAFORTE ROJO 0.9 MM 1.15X0.76 M 
FIBRAFORTE",PZA,42.37,$,TECHO DE POLIPROPILENO
3047,CARPINTECHO ECONÓMICO BLANCO 3.00 X 1.05 M FIBRAFORTE,PZA,47.37,$,TECHO DE POLIPROPILENO
3048,"FIBRAFORTE CARPITECHO 3 M X 1.10 M X 1.20 MM 4KG GR 
FIBRAFORTE",PZA,0.76,$,TECHO DE POLIPROPILENO
3049,TECHO POLIPROPILENO TRASLUCIDO AMBAR 3.05 X 1.10M X 1MM P.E,PZA,36.86,$,TECHO DE POLIPROPILENO
3050,"TECHO DE POLIPROPILENO TECHOPLUS BLANCO  1MM X 0.83 X 1.83 
M FIBRAFORTE",PZA,38.9,$,TECHO DE POLIPROPILENO
3051,"CUMBRERA TEJAFORTE POLIPROPILENO 1.10 MM X 0.76 M 
FIBRAFORTE",PZA,40.25,$,TECHO DE POLIPROPILENO
3053,PERFIL 4MM DE 3.05 X 1.10M ROJA ETERNIT,PZA,8.39,$,TECHO DE FIBROCEMENTO
